bv_id,year,net_assets_th_gbp
GB09423416,2019,-0.524
GB09423427,2016,0.001
GB09423427,2017,3.248
GB09423427,2018,3.226
GB09423427,2019,3.662
GB09423433,2016,0.585
GB09423433,2017,21.117
GB09423433,2018,-88.25
GB09423433,2019,-196.981
GB09423439,2016,5.279
GB09423439,2017,1.501
GB09423439,2018,4.001
GB09423439,2019,10.411
GB09423442,2016,2.0
GB09423442,2017,12.0
GB09423442,2018,23.0
GB09423442,2019,25.0
GB09423447,2016,-0.984
GB09423447,2017,0.972
GB09423447,2018,1.85
GB09423460,2015,-22.112
GB09423460,2016,7858.912
GB09423460,2017,7270.22
GB09423460,2018,7241.717
GB09423472,2016,1.0
GB09423472,2017,-25.597
GB09423472,2018,-25.759
GB09423472,2019,-25.759
GB09423487,2016,0.002
GB09423487,2017,77.142
GB09423487,2018,59.842
GB09423487,2019,10.017
GB09423519,2016,7.482
GB09423519,2017,0.464
GB09423519,2018,20.237
GB09423519,2019,13.106
GB09423520,2016,0.001
GB09423520,2017,0.002
GB09423520,2018,0.002
GB09423520,2019,0.377
GB09423581,2016,-0.265
GB09423581,2017,0.033
GB09423581,2018,0.495
GB09423581,2019,0.85
GB09423601,2016,-0.12
GB09423601,2017,-70.415
GB09423601,2018,-381.715
GB09423606,2016,3.337
GB09423606,2017,5.668
GB09423606,2018,9.278
GB09423606,2019,-14.678
GB09423624,2016,-0.334
GB09423624,2017,-5.562
GB09423624,2018,-1.665
GB09423624,2019,-1.244
GB09423676,2016,1.473
GB09423676,2017,1.676
GB09423676,2018,1.837
GB09423676,2019,1.967
GB09423681,2016,-484.799
GB09423681,2017,-414.619
GB09423681,2018,-330.23
GB09423754,2015,-660.742
GB09423754,2016,-2149.993
GB09423754,2017,-3690.469
GB09423754,2018,-4103.195
GB09423802,2016,-2.457
GB09423802,2017,-3.463
GB09423802,2018,-2.766
GB09423802,2019,0.756
GB09423854,2016,-23.424
GB09423854,2017,-46.921
GB09423854,2018,-56.479
GB09423854,2019,0.001
GB09423857,2016,0.019
GB09423857,2017,0.358
GB09423857,2018,0.461
GB09423857,2019,0.343
GB09423874,2016,-0.033
GB09423874,2017,-0.796
GB09423874,2018,-1.282
GB09423874,2019,-1.556
GB09423900,2016,-0.443
GB09423900,2017,-0.957
GB09423900,2018,0.156
GB09423900,2019,-1.384
GB09423925,2016,1.926
GB09423925,2017,3.476
GB09423925,2018,3.1
GB09423925,2019,2.476
GB09423927,2016,-2.065
GB09423927,2017,-5.762
GB09423927,2018,6.128
GB09423927,2019,-5.049
GB09423954,2016,0.1
GB09423954,2017,0.1
GB09423954,2018,15.91
GB09423954,2019,0.1
GB09423975,2016,-125.316
GB09423975,2017,-211.034
GB09423975,2018,-220.19
GB09423975,2019,-278.02
GB09424035,2015,2.376
GB09424035,2016,6.288
GB09424035,2017,10.238
GB09424035,2018,12.184
GB09424052,2016,0.1
GB09424052,2017,125.123
GB09424052,2018,148.306
GB09424056,2016,0.101
GB09424056,2017,0.143
GB09424056,2018,-3.748
GB09424056,2019,-2.824
GB09424076,2016,-8.371
GB09424076,2017,-13.478
GB09424076,2018,4.528
GB09424076,2019,-6.666
GB09424118,2016,0.52
GB09424118,2017,145.224
GB09424118,2018,120.147
GB09424118,2019,48.894
GB09424160,2016,-2.28
GB09424160,2017,-6.009
GB09424160,2018,-1.658
GB09424160,2019,-11.947
GB09424232,2016,-269.75
GB09424232,2017,-498.098
GB09424232,2018,-777.408
GB09424236,2016,-4.042
GB09424236,2017,1.808
GB09424236,2018,-9.322
GB09424236,2019,13.486
GB09424251,2016,1.509
GB09424251,2017,1.509
GB09424251,2018,1.579
GB09424251,2019,1.579
GB09424285,2016,7.356
GB09424285,2017,7.912
GB09424285,2018,-3.584
GB09424285,2019,-49.47
GB09424294,2016,0.948
GB09424294,2017,1.662
GB09424294,2018,1.332
GB09424294,2019,38.342
GB09424310,2016,-57.992
GB09424310,2017,-94.214
GB09424310,2018,-149.886
GB09424310,2019,-188.536
GB09424332,2016,0.703
GB09424332,2017,-1.461
GB09424332,2018,0.224
GB09424332,2019,0.013
GB09424337,2016,7.662
GB09424337,2017,4.483
GB09424337,2018,0.002
GB09424357,2016,1.705
GB09424357,2017,9.288
GB09424357,2018,-3.17
GB09424357,2019,-26.118
GB09424372,2016,0.001
GB09424372,2017,0.001
GB09424372,2018,0.001
GB09424372,2019,0.001
GB09424384,2015,0.1
GB09424384,2016,0.948
GB09424384,2017,2.749
GB09424384,2018,4.239
GB09424384,2019,4.239
GB09424401,2016,3.977
GB09424401,2017,1.682
GB09424401,2018,-7.402
GB09424414,2016,-0.012
GB09424414,2017,-0.13
GB09424414,2018,0.138
GB09424414,2019,2.478
GB09424449,2016,13.246
GB09424449,2017,-7.637
GB09424449,2018,-12.995
GB09424458,2016,-1.416
GB09424458,2017,1.505
GB09424458,2018,1.595
GB09424458,2019,0.097
GB09424477,2016,3.746
GB09424477,2017,5.275
GB09424477,2018,6.433
GB09424477,2019,-5.29
GB09424498,2015,-0.119
GB09424498,2016,-0.588
GB09424498,2017,-0.65
GB09424498,2018,-0.172
GB09424498,2019,0.055
GB09424508,2016,3.881
GB09424508,2017,1.738
GB09424508,2018,1.746
GB09424508,2019,1.812
GB09424531,2016,0.757
GB09424531,2017,1.202
GB09424531,2018,-0.54
GB09424531,2019,-4.71
GB09424535,2016,2.195
GB09424535,2017,3.109
GB09424535,2018,1.135
GB09424535,2019,0.541
GB09424592,2016,-0.038
GB09424592,2017,4.685
GB09424592,2018,80.32
GB09424592,2019,-13.949
GB09424642,2016,11.329
GB09424642,2017,0.075
GB09424642,2018,2.244
GB09424642,2019,1.224
GB09424644,2016,13.513
GB09424644,2017,-52.344
GB09424644,2018,33.734
GB09424644,2019,20.361
GB09424733,2016,-0.798
GB09424733,2017,-0.225
GB09424733,2018,0.178
GB09424733,2019,-0.099
GB09424760,2016,-55.439
GB09424760,2017,-136.97
GB09424760,2018,-162.794
GB09424760,2019,-200.159
GB09424782,2016,1.648
GB09424782,2017,0.241
GB09424782,2018,3.136
GB09424782,2019,3.557
GB09424815,2016,-0.85
GB09424815,2017,-4.299
GB09424815,2018,-0.444
GB09424815,2019,0.084
GB09424839,2016,5.446
GB09424839,2017,1.912
GB09424839,2018,1.659
GB09424839,2019,2.532
GB09424920,2016,8.291
GB09424920,2017,0.513
GB09425006,2016,-0.283
GB09425006,2017,-4.465
GB09425006,2018,30.996
GB09425006,2019,48.255
GB09425088,2016,-9.146
GB09425088,2017,-13.534
GB09425088,2018,-24.6
GB09425088,2019,-21.547
GB09425104,2016,0.001
GB09425104,2017,-0.091
GB09425104,2018,-2.457
GB09425104,2019,-3.248
GB09425105,2016,0.045
GB09425105,2018,0.003
GB09425105,2019,0.003
GB09425124,2016,0.001
GB09425124,2017,-144.811
GB09425124,2018,-3142.416
GB09425137,2015,-282.242
GB09425137,2016,608.479
GB09425137,2017,863.234
GB09425137,2018,1171.051
GB09425230,2015,0.002
GB09425230,2016,0.002
GB09425230,2017,6663.267
GB09425230,2018,5854.832
GB09425235,2016,-567.463
GB09425235,2017,-567.462
GB09425235,2018,-567.462
GB09425243,2016,-31.382
GB09425243,2017,44.119
GB09425243,2018,282.757
GB09425275,2016,0.479
GB09425275,2017,0.302
GB09425275,2018,12.551
GB09425275,2019,22.567
GB09425351,2015,0.01
GB09425351,2016,5.26
GB09425351,2017,-5.734
GB09425351,2018,1.806
GB09425359,2016,-29.901
GB09425359,2017,-79.52
GB09425359,2018,-36.76
GB09425359,2019,33.572
GB09425411,2016,0.144
GB09425411,2017,0.201
GB09425411,2018,0.199
GB09425411,2019,0.406
GB09425416,2016,0.323
GB09425416,2017,3.61
GB09425416,2018,-4.658
GB09425416,2019,6.617
GB09425429,2016,2.192
GB09425429,2017,0.502
GB09425429,2018,3.233
GB09425434,2015,0.002
GB09425434,2016,2218.175
GB09425434,2017,2861.287
GB09425434,2018,2378.292
GB09425449,2016,0.108
GB09425449,2017,-29.186
GB09425449,2018,-57.088
GB09425449,2019,-18.609
GB09425468,2016,1.438
GB09425468,2017,2.052
GB09425468,2018,3.867
GB09425468,2019,12.753
GB09425487,2016,0.099
GB09425487,2017,0.281
GB09425487,2018,-0.919
GB09425487,2019,-0.02
GB09425523,2016,7.76
GB09425523,2017,2.252
GB09425523,2018,2.252
GB09425523,2019,-0.195
GB09425539,2016,-22.282
GB09425539,2017,-84.594
GB09425539,2018,-249.2
GB09425539,2019,-270.308
GB09425594,2016,0.002
GB09425594,2017,0.216
GB09425594,2018,7.76
GB09425594,2019,48.426
GB09425608,2016,0.1
GB09425608,2017,0.1
GB09425608,2018,0.1
GB09425608,2019,0.1
GB09425627,2016,-0.319
GB09425627,2017,-0.406
GB09425627,2018,7.152
GB09425627,2019,-2.67
GB09425629,2015,-82.197
GB09425629,2016,-442.554
GB09425629,2017,-915.964
GB09425629,2018,-988.934
GB09425665,2016,8.397
GB09425665,2017,0.566
GB09425665,2018,3.457
GB09425665,2019,-15.067
GB09425721,2016,-45.46
GB09425721,2017,458.46
GB09425721,2018,680.537
GB09425721,2019,604.724
GB09425755,2016,-0.743
GB09425755,2017,0.1
GB09425755,2018,38.953
GB09425809,2016,0.01
GB09425809,2017,0.007
GB09425809,2018,-0.034
GB09425809,2019,0.65
GB09425816,2016,1.293
GB09425816,2017,7.957
GB09425816,2018,1.294
GB09425816,2019,4.526
GB09425863,2015,0.001
GB09425863,2016,-20.698
GB09425863,2017,-88.763
GB09425914,2016,0.271
GB09425914,2017,1.106
GB09425914,2018,5.227
GB09425914,2019,7.221
GB09425915,2016,0.716
GB09425915,2017,0.438
GB09425915,2018,0.386
GB09425915,2019,0.523
GB09425943,2016,-0.538
GB09425943,2017,0.043
GB09425943,2018,0.247
GB09425943,2019,0.043
GB09426037,2016,-68.011
GB09426037,2017,-32.794
GB09426037,2018,4.841
GB09426037,2019,31.357
GB09426043,2016,2.128
GB09426043,2017,0.546
GB09426043,2018,3.046
GB09426043,2019,3.347
GB09426206,2016,1.0
GB09426206,2017,2.855
GB09426206,2018,1.589
GB09426208,2016,1.236
GB09426208,2017,-4.617
GB09426208,2018,-1.814
GB09426208,2019,20.602
GB09426246,2016,-0.378
GB09426246,2017,1.098
GB09426246,2018,2.203
GB09426246,2019,6.469
GB09426291,2016,-34.246
GB09426291,2017,-34.394
GB09426291,2018,32.481
GB09426291,2019,36.283
GB09426364,2016,0.002
GB09426364,2017,0.002
GB09426364,2018,0.002
GB09426364,2019,0.002
GB09426415,2016,0.002
GB09426415,2017,0.002
GB09426415,2018,0.002
GB09426415,2019,0.002
GB09426426,2016,-1.923
GB09426426,2017,-6.223
GB09426426,2018,0.217
GB09426426,2019,0.044
GB09426462,2016,0.73
GB09426462,2017,1.369
GB09426462,2018,1.546
GB09426462,2019,8.332
GB09426463,2016,-4.233
GB09426463,2017,26.385
GB09426463,2018,49.09
GB09426463,2019,46.807
GB09426510,2016,5.047
GB09426510,2017,36.76
GB09426510,2018,0.595
GB09426510,2019,26.209
GB09426519,2016,0.861
GB09426519,2017,1.559
GB09426519,2018,0.454
GB09426519,2019,3.321
GB09426569,2016,1.0
GB09426569,2017,0.128
GB09426569,2018,0.442
GB09426569,2019,-2.013
GB09426636,2016,1.451
GB09426636,2017,0.439
GB09426636,2018,9.761
GB09426636,2019,14.706
GB09426662,2016,2.986
GB09426662,2017,0.372
GB09426662,2018,4.681
GB09426662,2019,3.568
GB09426665,2016,-0.309
GB09426665,2017,-0.729
GB09426665,2018,-1.253
GB09426665,2019,-1.358
GB09426736,2016,-1.051
GB09426736,2017,0.134
GB09426736,2018,0.434
GB09426736,2019,0.779
GB09426758,2016,0.204
GB09426758,2017,-34.232
GB09426758,2018,-55.257
GB09426759,2016,-5.002
GB09426759,2017,-0.347
GB09426759,2018,-0.147
GB09426759,2019,0.253
GB09426783,2016,0.001
GB09426783,2017,0.001
GB09426783,2018,0.076
GB09426798,2016,0.06
GB09426798,2017,0.073
GB09426798,2018,0.164
GB09426798,2019,4.218
GB09426832,2016,7.381
GB09426832,2017,1.443
GB09426832,2018,81.484
GB09426832,2019,79.643
GB09426860,2016,0.345
GB09426860,2017,0.443
GB09426860,2018,-0.119
GB09426860,2019,0.006
GB09426923,2016,44.311
GB09426923,2017,1.285
GB09426923,2018,-2.302
GB09426949,2016,0.647
GB09426949,2017,0.01
GB09426949,2018,0.01
GB09426949,2019,0.01
GB09426978,2016,-8.816
GB09426978,2017,-7.135
GB09426978,2018,-2.212
GB09426987,2016,2.446
GB09426987,2017,-6.568
GB09426987,2018,7.255
GB09426987,2019,7.255
GB09427067,2016,1.558
GB09427067,2017,5.528
GB09427067,2018,15.457
GB09427067,2019,22.066
GB09427098,2016,11.097
GB09427098,2017,10.183
GB09427098,2018,8.339
GB09427098,2019,2.459
GB09427186,2016,617.791
GB09427186,2017,-214.772
GB09427186,2018,-1235.955
GB09427186,2019,6446.134
GB09427201,2016,0.1
GB09427201,2017,11.522
GB09427201,2018,33.004
GB09427201,2019,86.129
GB09427212,2016,0.001
GB09427212,2017,0.001
GB09427212,2018,0.679
GB09427212,2019,2.693
GB09427247,2016,-2.769
GB09427247,2017,0.533
GB09427247,2018,-1.135
GB09427247,2019,-0.288
GB09427330,2016,9.301
GB09427330,2017,4.727
GB09427330,2018,-0.553
GB09427330,2019,1.49
GB09427341,2016,-1.5
GB09427341,2017,14.802
GB09427341,2018,13.733
GB09427341,2019,6.403
GB09427362,2015,0.001
GB09427362,2016,1.596
GB09427362,2017,7.117
GB09427362,2018,-6.64
GB09427362,2019,-6.885
GB09427403,2016,6.424
GB09427403,2017,-10.478
GB09427403,2018,-11.863
GB09427403,2019,-12.056
GB09427423,2016,2.178
GB09427423,2017,-1.465
GB09427423,2018,-1.776
GB09427423,2019,-1.776
GB09427457,2016,0.868
GB09427457,2017,1.971
GB09427457,2018,3.847
GB09427457,2019,3.847
GB09427458,2016,-2.414
GB09427458,2017,3.056
GB09427458,2018,-13.163
GB09427458,2019,-2.57
GB09427537,2016,1.109
GB09427537,2017,-4.086
GB09427537,2018,-6.653
GB09427537,2019,-6.653
GB09427544,2016,0.129
GB09427544,2017,0.293
GB09427544,2018,0.132
GB09427544,2019,7.195
GB09427557,2016,1.183
GB09427557,2017,0.923
GB09427557,2018,1.565
GB09427557,2019,1.039
GB09427573,2015,-149.463
GB09427573,2016,-107.959
GB09427573,2017,125.886
GB09427573,2018,333.018
GB09427579,2016,1.595
GB09427579,2017,0.223
GB09427579,2018,-4.353
GB09427579,2019,-20.368
GB09427642,2016,0.001
GB09427642,2017,4.645
GB09427642,2018,3.025
GB09427642,2019,0.652
GB09427651,2016,4.668
GB09427651,2017,0.382
GB09427651,2018,3.14
GB09427651,2019,-0.153
GB09427665,2016,1.193
GB09427665,2017,4.108
GB09427665,2018,6.623
GB09427665,2019,16.63
GB09427773,2016,0.668
GB09427773,2017,0.614
GB09427773,2018,-0.485
GB09427773,2019,0.157
GB09427774,2016,-9.953
GB09427774,2017,-0.867
GB09427774,2018,-15.391
GB09427774,2019,-17.53
GB09427850,2016,0.001
GB09427850,2017,0.001
GB09427850,2018,29.122
GB09427850,2019,15.437
GB09427865,2016,-2.372
GB09427865,2017,0.001
GB09427865,2018,0.001
GB09427919,2015,-22.205
GB09427919,2016,279.147
GB09427919,2017,163.771
GB09427919,2018,156.768
GB09428002,2016,-8.183
GB09428002,2017,0.001
GB09428002,2018,0.001
GB09428002,2019,0.001
GB09428017,2015,45.258
GB09428017,2016,72.935
GB09428017,2017,-8.592
GB09428017,2018,-297.487
GB09428073,2016,-76.108
GB09428073,2017,154.09
GB09428073,2018,152.81
GB09428122,2016,0.592
GB09428122,2017,-4.291
GB09428122,2018,1.494
GB09428127,2016,0.005
GB09428127,2017,1.002
GB09428127,2018,10.0
GB09428127,2019,-4.27
GB09428164,2016,-6.932
GB09428164,2017,1.229
GB09428164,2018,11.95
GB09428164,2019,12.9
GB09428197,2016,0.002
GB09428197,2017,0.096
GB09428197,2018,1.068
GB09428197,2019,0.253
GB09428247,2016,0.606
GB09428247,2017,0.091
GB09428247,2018,0.891
GB09428293,2016,9.17
GB09428293,2017,-8.57
GB09428293,2018,-17.207
GB09428293,2019,-26.864
GB09428296,2016,0.742
GB09428296,2017,1.62
GB09428296,2018,1.204
GB09428299,2016,0.1
GB09428299,2017,0.1
GB09428299,2018,0.1
GB09428299,2019,0.1
GB09428393,2015,4.385
GB09428393,2016,1.471
GB09428393,2017,14.205
GB09428393,2018,20.339
GB09428538,2016,-10.154
GB09428538,2017,-177.466
GB09428538,2018,-244.694
GB09428538,2019,-253.727
GB09428586,2016,4.642
GB09428586,2017,9.446
GB09428586,2018,10.078
GB09428586,2019,0.001
GB09428657,2016,0.662
GB09428657,2017,0.498
GB09428657,2018,0.195
GB09428657,2019,0.195
GB09428669,2016,-4.308
GB09428669,2017,0.005
GB09428669,2018,0.022
GB09428669,2019,0.074
GB09428675,2016,2.234
GB09428675,2017,4.472
GB09428675,2018,6.681
GB09428675,2019,9.53
GB09428692,2015,-28.851
GB09428692,2016,-144.869
GB09428692,2017,442.35
GB09428692,2018,801.808
GB09428708,2015,0.001
GB09428708,2016,0.001
GB09428708,2017,0.001
GB09428708,2018,0.001
GB09428708,2019,236.846
GB09428716,2016,0.179
GB09428716,2017,0.238
GB09428716,2018,0.112
GB09428716,2019,0.262
GB09428719,2016,0.846
GB09428719,2017,2.419
GB09428719,2018,77.523
GB09428750,2016,0.1
GB09428750,2017,-0.157
GB09428750,2018,-0.146
GB09428750,2019,-0.137
GB09428762,2016,0.145
GB09428762,2017,0.143
GB09428762,2018,0.195
GB09428762,2019,0.107
GB09428782,2016,3.093
GB09428782,2017,0.943
GB09428782,2018,2.102
GB09428822,2016,0.113
GB09428822,2017,0.165
GB09428822,2018,0.444
GB09428822,2019,0.01
GB09428830,2016,0.098
GB09428830,2017,0.109
GB09428830,2018,0.08
GB09428830,2019,0.355
GB09428836,2016,3.54
GB09428836,2017,1.402
GB09428836,2018,0.151
GB09428836,2019,0.102
GB09428862,2016,1.272
GB09428862,2017,1.585
GB09428862,2018,1.78
GB09428862,2019,2.396
GB09428868,2016,0.739
GB09428868,2017,0.779
GB09428868,2018,-0.082
GB09428878,2016,0.001
GB09428878,2017,0.001
GB09428878,2018,0.001
GB09428878,2019,0.001
GB09428932,2016,-0.297
GB09428932,2017,-0.924
GB09428932,2018,0.239
GB09428932,2019,0.001
GB09428937,2016,3.021
GB09428937,2017,5.05
GB09428937,2018,2.514
GB09428937,2019,0.4
GB09428959,2016,0.509
GB09428959,2017,0.616
GB09428959,2018,0.389
GB09428959,2019,5.372
GB09428972,2016,0.393
GB09428972,2017,-1.885
GB09428972,2018,0.1
GB09428972,2019,0.1
GB09428974,2016,-0.314
GB09428974,2017,-0.607
GB09428974,2018,-1.903
GB09428974,2019,0.204
GB09428976,2016,-2.383
GB09428976,2017,0.102
GB09428976,2018,0.102
GB09428976,2019,0.102
GB09428992,2016,-1.949
GB09428992,2017,-46.114
GB09428992,2018,-49.645
GB09428992,2019,0.001
GB09429017,2016,4.455
GB09429017,2017,0.174
GB09429017,2018,0.015
GB09429017,2019,0.01
GB09429025,2016,-2.919
GB09429025,2017,-1.825
GB09429025,2018,-1.824
GB09429027,2016,1.942
GB09429027,2017,6.152
GB09429027,2018,2.7
GB09429027,2019,1.66
GB09429033,2016,2.073
GB09429033,2017,3.467
GB09429033,2018,15.526
GB09429033,2019,24.059
GB09429047,2016,-2.876
GB09429047,2017,0.001
GB09429047,2018,0.001
GB09429121,2016,0.085
GB09429121,2017,0.452
GB09429121,2018,0.352
GB09429121,2019,0.736
GB09429141,2016,-1.418
GB09429141,2017,-4.88
GB09429141,2018,-5.738
GB09429149,2016,0.001
GB09429149,2017,0.002
GB09429149,2018,0.05
GB09429149,2019,0.463
GB09429170,2016,-0.055
GB09429170,2017,0.001
GB09429170,2018,0.495
GB09429226,2016,-27.243
GB09429226,2017,-28.891
GB09429226,2018,-28.891
GB09429226,2019,6.972
GB09429235,2016,0.001
GB09429235,2017,0.001
GB09429235,2018,0.001
GB09429251,2016,1.845
GB09429251,2017,0.0
GB09429251,2018,0.103
GB09429251,2019,1.902
GB09429286,2016,0.508
GB09429286,2017,9.039
GB09429286,2018,7.85
GB09429286,2019,7.05
GB09429288,2016,1.714
GB09429288,2017,2.336
GB09429288,2018,0.456
GB09429288,2019,1.912
GB09429307,2016,0.1
GB09429307,2017,0.1
GB09429307,2018,0.1
GB09429307,2019,0.1
GB09429312,2016,0.365
GB09429312,2017,1.938
GB09429312,2018,0.108
GB09429312,2019,0.104
GB09429314,2016,0.041
GB09429314,2017,0.105
GB09429314,2018,0.164
GB09429314,2019,1.95
GB09429380,2016,5.476
GB09429380,2017,19.077
GB09429380,2018,-0.013
GB09429411,2016,0.193
GB09429411,2017,-4.176
GB09429411,2018,0.11
GB09429411,2019,-11.391
GB09429417,2016,2.484
GB09429417,2017,0.109
GB09429417,2018,0.165
GB09429417,2019,5.195
GB09429448,2016,0.34
GB09429448,2017,1.342
GB09429448,2018,0.99
GB09429448,2019,2.363
GB09429452,2016,-4.923
GB09429452,2017,-15.916
GB09429452,2018,-28.999
GB09429452,2019,-39.624
GB09429494,2016,-16.248
GB09429494,2017,-36.304
GB09429494,2018,-36.808
GB09429494,2019,-37.312
GB09429515,2016,0.734
GB09429515,2017,1.585
GB09429515,2018,-1.004
GB09429579,2016,399.97
GB09429579,2017,550.037
GB09429579,2018,-30.298
GB09429579,2019,-46.572
GB09429586,2016,0.36
GB09429586,2017,-0.425
GB09429586,2018,-0.332
GB09429586,2019,-0.568
GB09429600,2016,5.421
GB09429600,2017,1.592
GB09429600,2018,5.077
GB09429600,2019,8.522
GB09429625,2016,0.343
GB09429625,2017,0.045
GB09429625,2018,18.872
GB09429625,2019,28.059
GB09429646,2016,0.1
GB09429646,2017,0.1
GB09429646,2018,35.821
GB09429646,2019,87.13
GB09429660,2016,0.481
GB09429660,2017,36.231
GB09429660,2018,21.91
GB09429660,2019,0.001
GB09429757,2016,2.498
GB09429757,2017,-10.031
GB09429757,2018,-25.107
GB09429757,2019,-2.626
GB09429765,2016,1.398
GB09429765,2017,0.257
GB09429765,2018,0.25
GB09429765,2019,0.713
GB09429787,2016,24.045
GB09429787,2017,27.278
GB09429787,2018,19.418
GB09429787,2019,0.276
GB09429789,2016,0.293
GB09429789,2017,0.284
GB09429789,2018,0.066
GB09429789,2019,8.715
GB09429845,2016,0.1
GB09429845,2017,-0.4
GB09429845,2018,1869.16
GB09429845,2019,1692.952
GB09429846,2016,0.002
GB09429846,2017,0.025
GB09429846,2018,0.149
GB09429889,2016,3.885
GB09429889,2017,1.403
GB09429889,2018,1.358
GB09429889,2019,0.501
GB09429967,2015,-0.852
GB09429967,2016,65.79
GB09429967,2017,81.436
GB09429967,2018,113.345
GB09430019,2016,1.649
GB09430019,2017,5.912
GB09430019,2018,0.522
GB09430019,2019,-3.129
GB09430132,2016,8.427
GB09430132,2017,0.001
GB09430132,2018,0.001
GB09430132,2019,9.656
GB09430143,2015,-0.852
GB09430143,2016,114.465
GB09430143,2017,169.654
GB09430143,2018,234.078
GB09430162,2015,-0.852
GB09430162,2016,-23.975
GB09430162,2017,-96.942
GB09430162,2018,-160.633
GB09430220,2015,-0.852
GB09430220,2016,-1.69
GB09430220,2017,-2.27
GB09430220,2018,-4.812
GB09430228,2016,-112.184
GB09430228,2017,-20.113
GB09430228,2018,80.498
GB09430228,2019,48.244
GB09430235,2016,-0.046
GB09430235,2017,3.935
GB09430235,2018,8.243
GB09430235,2019,0.001
GB09430256,2016,-6.171
GB09430256,2017,2.708
GB09430256,2018,23.74
GB09430256,2019,51.041
GB09430269,2016,24.752
GB09430269,2017,16.259
GB09430269,2018,0.012
GB09430269,2019,0.01
GB09430275,2016,0.885
GB09430275,2017,1.702
GB09430275,2018,4.161
GB09430275,2019,5.888
GB09430322,2016,1.618
GB09430322,2017,1.563
GB09430322,2018,0.232
GB09430322,2019,1.619
GB09430376,2015,-58.248
GB09430376,2016,28.966
GB09430376,2017,116.957
GB09430376,2018,98.556
GB09430398,2016,1.432
GB09430398,2017,9.008
GB09430398,2018,4.621
GB09430398,2019,-2.247
GB09430465,2016,-0.063
GB09430465,2017,0.38
GB09430465,2018,1.945
GB09430465,2019,9.284
GB09430471,2015,-4.045
GB09430471,2016,5.171
GB09430471,2018,98.123
GB09430471,2019,161.634
GB09430484,2016,0.1
GB09430484,2017,0.1
GB09430484,2018,-8681.241
GB09430512,2016,2.029
GB09430512,2017,3.991
GB09430512,2018,40.466
GB09430512,2019,57.06
GB09430533,2016,-0.252
GB09430533,2017,1.331
GB09430533,2018,-0.624
GB09430533,2019,0.586
GB09430553,2016,0.002
GB09430553,2017,0.002
GB09430553,2018,20.475
GB09430553,2019,45.706
GB09430618,2016,-111.126
GB09430618,2017,309.405
GB09430618,2018,-173.439
GB09430618,2019,-182.121
GB09430645,2016,0.001
GB09430645,2017,8.955
GB09430645,2018,14.796
GB09430645,2019,10.173
GB09430668,2015,-2.762
GB09430668,2016,-2.823
GB09430668,2017,3.162
GB09430668,2018,7.552
GB09430668,2019,8.335
GB09430709,2016,-0.024
GB09430709,2017,-70.923
GB09430709,2018,-73.227
GB09430879,2016,-28.392
GB09430879,2017,-92.071
GB09430879,2018,-26.197
GB09430879,2019,-8.589
GB09430940,2016,-1.729
GB09430940,2017,1.68
GB09430940,2018,3.632
GB09430940,2019,2.766
GB09431013,2015,0.993
GB09431013,2016,0.98
GB09431013,2017,1.092
GB09431013,2018,1.667
GB09431013,2019,1.345
GB09431019,2016,0.1
GB09431019,2017,14.311
GB09431019,2018,29.426
GB09431019,2019,30.055
GB09431028,2016,0.024
GB09431028,2017,0.023
GB09431028,2018,-0.19
GB09431028,2019,0.001
GB09431055,2016,2.299
GB09431055,2017,0.213
GB09431055,2018,1.4
GB09431055,2019,7.146
GB09431061,2016,-1.909
GB09431061,2017,-0.188
GB09431061,2018,3.565
GB09431061,2019,18.204
GB09431155,2016,0.415
GB09431155,2017,30.273
GB09431155,2018,31.548
GB09431155,2019,30.41
GB09431196,2016,0.1
GB09431196,2017,100.768
GB09431196,2018,100.89
GB09431196,2019,99.885
GB09431214,2016,1.371
GB09431214,2017,36.4
GB09431214,2018,114.756
GB09431214,2019,270.1
GB09431236,2016,1.408
GB09431236,2017,13.516
GB09431236,2018,17.125
GB09431236,2019,22.363
GB09431263,2016,0.447
GB09431263,2017,7.604
GB09431263,2018,0.002
GB09431266,2016,-1.459
GB09431266,2017,-3.979
GB09431266,2018,-4.736
GB09431266,2019,-3.239
GB09431282,2016,3312.19
GB09431282,2017,2774.874
GB09431282,2018,-763.434
GB09431282,2019,-4355.908
GB09431306,2016,-22.912
GB09431306,2017,-20.068
GB09431306,2018,-42.328
GB09431306,2019,-48.149
GB09431330,2016,0.099
GB09431330,2017,-101.411
GB09431330,2018,-178.755
GB09431387,2015,-79.41
GB09431387,2016,-87.003
GB09431387,2017,106.983
GB09431387,2018,-134.324
GB09431406,2015,493.388
GB09431406,2016,-104.738
GB09431406,2017,-99.713
GB09431406,2018,-101.421
GB09431499,2016,-18.709
GB09431499,2017,6.903
GB09431499,2018,-14.851
GB09431499,2019,-17.391
GB09431523,2016,0.001
GB09431523,2017,-0.104
GB09431523,2018,4.401
GB09431523,2019,2.403
GB09431538,2016,-2.931
GB09431538,2017,-4.622
GB09431538,2018,-7.025
GB09431538,2019,-8.395
GB09431551,2016,0.002
GB09431551,2017,7.14
GB09431551,2019,2.45
GB09431577,2016,0.1
GB09431577,2017,0.1
GB09431577,2018,1.425
GB09431577,2019,7.495
GB09431590,2016,-6.064
GB09431590,2017,-1.521
GB09431590,2018,13.442
GB09431599,2015,2221.757
